Invoice ID,City,Customer type,Gender,Product line,Total,Date,Time,Payment,gross income,Rating,Day,Day Name,Day of the Month
399-46-5918,Naypyitaw,Normal,Female,Electronic accessories,722.232,2019-02-28,19:01,Cash,34.392,8.2,4,Thu,28
635-28-5728,Yangon,Normal,Male,Health and beauty,176.4,2019-02-28,19:33,Ewallet,8.4,4.8,4,Thu,28
786-94-2700,Yangon,Member,Male,Food and beverages,507.906,2019-02-28,20:18,Cash,24.186,9.1,4,Thu,28
811-03-8790,Yangon,Normal,Female,Electronic accessories,477.54,2019-03-01,10:22,Credit card,22.74,4.8,5,Fri,01
470-31-3286,Mandalay,Normal,Male,Health and beauty,46.683,2019-03-01,11:30,Credit card,2.223,8.7,5,Fri,01
207-73-1363,Mandalay,Normal,Male,Health and beauty,145.971,2019-03-01,12:15,Ewallet,6.951,8.1,5,Fri,01
189-98-2939,Naypyitaw,Normal,Male,Fashion accessories,742.2975,2019-03-01,13:22,Cash,35.3475,7.2,5,Fri,01
153-58-4872,Naypyitaw,Member,Female,Food and beverages,314.538,2019-03-01,15:32,Ewallet,14.978,4.2,5,Fri,01
453-63-6187,Mandalay,Normal,Male,Electronic accessories,86.625,2019-03-01,15:40,Ewallet,4.125,6.5,5,Fri,01
247-11-2470,Yangon,Member,Female,Fashion accessories,93.744,2019-03-01,16:23,Credit card,4.464,4.4,5,Fri,01
220-28-1851,Yangon,Normal,Male,Home and lifestyle,72.933,2019-03-01,18:14,Ewallet,3.473,9.7,5,Fri,01
339-96-8318,Mandalay,Member,Male,Fashion accessories,597.6285,2019-03-01,19:49,Ewallet,28.4585,6.3,5,Fri,01
238-45-6950,Mandalay,Member,Male,Food and beverages,56.406,2019-03-01,20:03,Ewallet,2.686,6.4,5,Fri,01
878-30-2331,Naypyitaw,Member,Female,Sports and travel,572.775,2019-03-02,11:22,Credit card,27.275,7.1,6,Sat,02
636-98-3364,Mandalay,Member,Female,Electronic accessories,82.719,2019-03-02,12:36,Ewallet,3.939,6.3,6,Sat,02
640-48-5028,Mandalay,Member,Female,Home and lifestyle,835.2855,2019-03-02,12:40,Cash,39.7755,6.3,6,Sat,02
225-98-1496,Naypyitaw,Normal,Female,Fashion accessories,85.113,2019-03-02,13:01,Credit card,4.053,7.1,6,Sat,02
576-31-4774,Mandalay,Normal,Female,Health and beauty,231.2415,2019-03-02,13:10,Ewallet,11.0115,4.0,6,Sat,02
725-54-0677,Naypyitaw,Member,Male,Health and beauty,629.16,2019-03-02,13:50,Cash,29.96,5.3,6,Sat,02
565-67-6697,Mandalay,Member,Male,Home and lifestyle,255.15,2019-03-02,14:16,Cash,12.15,4.8,6,Sat,02
860-73-6466,Yangon,Member,Female,Sports and travel,82.887,2019-03-02,16:16,Credit card,3.947,5.0,6,Sat,02
607-76-6216,Naypyitaw,Member,Female,Fashion accessories,485.5725,2019-03-02,16:35,Credit card,23.1225,8.6,6,Sat,02
408-26-9866,Naypyitaw,Normal,Female,Sports and travel,543.753,2019-03-02,16:42,Ewallet,25.893,4.1,6,Sat,02
303-96-2227,Mandalay,Normal,Female,Home and lifestyle,1022.49,2019-03-02,17:16,Ewallet,48.69,4.4,6,Sat,02
549-59-1358,Yangon,Member,Male,Sports and travel,279.1845,2019-03-02,17:36,Ewallet,13.2945,6.0,6,Sat,02
720-72-2436,Yangon,Normal,Male,Food and beverages,279.384,2019-03-02,18:14,Ewallet,13.304,6.9,6,Sat,02
172-42-8274,Mandalay,Normal,Female,Electronic accessories,80.367,2019-03-02,18:18,Credit card,3.827,5.8,6,Sat,02
346-84-3103,Mandalay,Member,Female,Electronic accessories,69.405,2019-03-02,19:26,Cash,3.305,4.3,6,Sat,02
825-94-5922,Mandalay,Normal,Male,Sports and travel,53.151,2019-03-02,19:26,Ewallet,2.531,7.2,6,Sat,02
817-69-8206,Mandalay,Normal,Female,Electronic accessories,942.4485,2019-03-02,19:42,Credit card,44.8785,6.5,6,Sat,02
883-17-4236,Naypyitaw,Normal,Female,Sports and travel,30.219,2019-03-02,19:44,Credit card,1.439,7.2,6,Sat,02
302-15-2162,Naypyitaw,Member,Male,Health and beauty,293.139,2019-03-03,10:54,Credit card,13.959,4.3,0,Sun,03
234-03-4040,Mandalay,Member,Female,Food and beverages,767.025,2019-03-03,12:25,Credit card,36.525,8.7,0,Sun,03
777-82-7220,Mandalay,Member,Male,Home and lifestyle,253.008,2019-03-03,13:01,Cash,12.048,7.7,0,Sun,03
631-41-3108,Yangon,Normal,Male,Home and lifestyle,340.5255,2019-03-03,13:23,Credit card,16.2155,7.4,0,Sun,03
211-05-0490,Naypyitaw,Member,Female,Electronic accessories,272.58,2019-03-03,13:42,Cash,12.98,7.5,0,Sun,03
861-77-0145,Naypyitaw,Member,Male,Electronic accessories,860.685,2019-03-03,14:30,Cash,40.985,9.2,0,Sun,03
568-88-3448,Yangon,Normal,Male,Health and beauty,26.25,2019-03-03,15:09,Ewallet,1.25,5.5,0,Sun,03
175-54-2529,Yangon,Member,Male,Food and beverages,186.228,2019-03-03,17:01,Credit card,8.868,9.6,0,Sun,03
468-99-7231,Naypyitaw,Normal,Female,Home and lifestyle,369.684,2019-03-03,17:36,Cash,17.604,8.8,0,Sun,03
305-14-0245,Mandalay,Member,Female,Home and lifestyle,793.716,2019-03-03,19:00,Ewallet,37.796,7.5,0,Sun,03
733-33-4967,Naypyitaw,Normal,Male,Electronic accessories,175.14,2019-03-03,19:17,Cash,8.34,6.3,0,Sun,03
324-41-6833,Naypyitaw,Member,Female,Electronic accessories,253.68,2019-03-03,19:30,Ewallet,12.08,5.1,0,Sun,03
651-96-5970,Yangon,Normal,Male,Fashion accessories,48.7305,2019-03-03,20:06,Credit card,2.3205,4.0,0,Sun,03
610-46-4100,Yangon,Normal,Male,Health and beauty,212.7825,2019-03-03,20:31,Credit card,10.1325,6.0,0,Sun,03
276-75-6884,Yangon,Normal,Female,Health and beauty,216.4365,2019-03-04,10:05,Cash,10.3065,8.7,1,Mon,04
221-25-5073,Yangon,Normal,Female,Food and beverages,313.572,2019-03-04,10:39,Cash,14.932,8.5,1,Mon,04
586-25-0848,Yangon,Normal,Female,Sports and travel,90.699,2019-03-04,11:19,Credit card,4.319,6.7,1,Mon,04
759-29-9521,Yangon,Member,Female,Fashion accessories,462.672,2019-03-04,11:27,Cash,22.032,8.0,1,Mon,04
227-50-3718,Yangon,Normal,Male,Health and beauty,76.755,2019-03-04,12:23,Cash,3.655,4.4,1,Mon,04
689-05-1884,Yangon,Member,Male,Health and beauty,510.615,2019-03-04,12:44,Cash,24.315,8.8,1,Mon,04
667-92-0055,Yangon,Member,Male,Health and beauty,628.929,2019-03-04,15:02,Ewallet,29.949,8.5,1,Mon,04
558-60-5016,Yangon,Normal,Female,Home and lifestyle,314.685,2019-03-04,15:27,Ewallet,14.985,7.2,1,Mon,04
320-49-6392,Naypyitaw,Normal,Female,Electronic accessories,31.752,2019-03-04,15:44,Cash,1.512,8.4,1,Mon,04
346-12-3257,Mandalay,Member,Male,Electronic accessories,181.818,2019-03-04,16:28,Cash,8.658,8.0,1,Mon,04
256-08-8343,Yangon,Normal,Female,Home and lifestyle,237.426,2019-03-04,19:48,Ewallet,11.306,5.5,1,Mon,04
228-96-1411,Naypyitaw,Member,Female,Food and beverages,829.08,2019-03-04,20:39,Cash,39.48,7.6,1,Mon,04
371-85-5789,Mandalay,Normal,Male,Health and beauty,277.137,2019-03-05,10:40,Ewallet,13.197,5.1,2,Tue,05
291-32-1427,Mandalay,Member,Male,Fashion accessories,115.185,2019-03-05,12:29,Ewallet,5.485,5.3,2,Tue,05
793-10-3222,Mandalay,Member,Female,Health and beauty,258.678,2019-03-05,13:30,Credit card,12.318,8.3,2,Tue,05
148-82-2527,Naypyitaw,Member,Female,Home and lifestyle,127.26,2019-03-05,13:44,Credit card,6.06,8.4,2,Tue,05
730-50-9884,Naypyitaw,Normal,Female,Sports and travel,610.491,2019-03-05,14:31,Ewallet,29.071,4.0,2,Tue,05
829-49-1914,Naypyitaw,Member,Female,Food and beverages,822.255,2019-03-05,16:24,Ewallet,39.155,6.6,2,Tue,05
655-07-2265,Yangon,Normal,Male,Electronic accessories,246.6765,2019-03-05,16:38,Ewallet,11.7465,5.4,2,Tue,05
755-12-3214,Naypyitaw,Member,Female,Fashion accessories,232.155,2019-03-05,17:07,Credit card,11.055,8.6,2,Tue,05
848-42-2560,Yangon,Normal,Female,Fashion accessories,172.011,2019-03-05,17:43,Cash,8.191,7.8,2,Tue,05
174-64-0215,Mandalay,Normal,Male,Sports and travel,732.27,2019-03-05,17:49,Credit card,34.87,8.9,2,Tue,05
102-77-2261,Naypyitaw,Member,Male,Health and beauty,480.0285,2019-03-05,18:02,Credit card,22.8585,4.2,2,Tue,05
733-01-9107,Mandalay,Normal,Male,Home and lifestyle,521.01,2019-03-05,18:14,Cash,24.81,7.4,2,Tue,05
510-95-6347,Mandalay,Member,Female,Food and beverages,152.838,2019-03-05,18:17,Ewallet,7.278,4.0,2,Tue,05
433-75-6987,Mandalay,Member,Female,Health and beauty,411.3795,2019-03-05,19:06,Ewallet,19.5895,8.9,2,Tue,05
593-14-4239,Mandalay,Normal,Female,Home and lifestyle,801.864,2019-03-05,19:40,Ewallet,38.184,4.7,2,Tue,05
895-66-0685,Mandalay,Member,Male,Food and beverages,56.952,2019-03-05,19:46,Ewallet,2.712,8.0,2,Tue,05
608-04-3797,Mandalay,Member,Female,Health and beauty,212.688,2019-03-05,20:24,Ewallet,10.128,8.7,2,Tue,05
885-17-6250,Yangon,Normal,Female,Health and beauty,83.727,2019-03-06,10:36,Ewallet,3.987,7.3,3,Wed,06
883-69-1285,Mandalay,Member,Male,Fashion accessories,104.832,2019-03-06,11:55,Credit card,4.992,7.0,3,Wed,06
199-75-8169,Yangon,Member,Male,Sports and travel,166.005,2019-03-06,12:27,Credit card,7.905,8.6,3,Wed,06
254-31-0042,Yangon,Member,Male,Electronic accessories,203.175,2019-03-06,12:46,Credit card,9.675,7.8,3,Wed,06
523-38-0215,Naypyitaw,Normal,Male,Home and lifestyle,38.85,2019-03-06,13:29,Credit card,1.85,7.9,3,Wed,06
468-01-2051,Mandalay,Normal,Male,Food and beverages,456.288,2019-03-06,13:46,Ewallet,21.728,5.4,3,Wed,06
262-47-2794,Mandalay,Member,Male,Home and lifestyle,603.624,2019-03-06,15:07,Credit card,28.744,6.2,3,Wed,06
149-15-7606,Mandalay,Member,Male,Sports and travel,352.674,2019-03-06,15:31,Ewallet,16.794,5.1,3,Wed,06
783-09-1637,Mandalay,Normal,Female,Sports and travel,354.0075,2019-03-06,18:13,Ewallet,16.8575,6.3,3,Wed,06
802-70-5316,Yangon,Member,Female,Sports and travel,580.419,2019-03-06,20:34,Cash,27.639,8.3,3,Wed,06
715-20-1673,Mandalay,Normal,Male,Electronic accessories,148.995,2019-03-06,20:57,Cash,7.095,9.4,3,Wed,06
399-69-4630,Naypyitaw,Normal,Male,Electronic accessories,139.923,2019-03-07,10:23,Credit card,6.663,8.6,4,Thu,07
643-38-7867,Yangon,Normal,Male,Home and lifestyle,102.837,2019-03-07,11:44,Ewallet,4.897,6.9,4,Thu,07
242-55-6721,Mandalay,Normal,Male,Home and lifestyle,33.936,2019-03-07,11:49,Ewallet,1.616,6.5,4,Thu,07
423-64-4619,Yangon,Member,Female,Health and beauty,146.9475,2019-03-07,13:12,Cash,6.9975,5.0,4,Thu,07
307-85-2293,Mandalay,Normal,Male,Home and lifestyle,263.97,2019-03-07,13:58,Ewallet,12.57,9.7,4,Thu,07
821-07-3596,Naypyitaw,Normal,Female,Fashion accessories,69.09,2019-03-07,14:53,Ewallet,3.29,5.6,4,Thu,07
598-47-9715,Naypyitaw,Normal,Male,Electronic accessories,353.094,2019-03-07,16:54,Ewallet,16.814,4.4,4,Thu,07
748-45-2862,Yangon,Member,Female,Home and lifestyle,118.902,2019-03-07,18:35,Cash,5.662,8.2,4,Thu,07
471-41-2823,Naypyitaw,Normal,Male,Food and beverages,209.559,2019-03-07,20:37,Ewallet,9.979,8.0,4,Thu,07
226-31-3081,Naypyitaw,Normal,Female,Electronic accessories,80.22,2019-03-08,10:29,Cash,3.82,9.6,5,Fri,08
325-77-6186,Yangon,Member,Female,Home and lifestyle,951.825,2019-03-08,10:53,Ewallet,45.325,7.3,5,Fri,08
563-91-7120,Yangon,Normal,Female,Fashion accessories,324.2925,2019-03-08,13:21,Cash,15.4425,6.7,5,Fri,08
364-33-8584,Mandalay,Member,Female,Food and beverages,92.5575,2019-03-08,15:27,Cash,4.4075,8.5,5,Fri,08
345-08-4992,Yangon,Normal,Male,Home and lifestyle,214.137,2019-03-08,15:37,Credit card,10.197,7.7,5,Fri,08
483-71-1164,Naypyitaw,Normal,Female,Health and beauty,512.19,2019-03-08,16:43,Ewallet,24.39,5.3,5,Fri,08
574-57-9721,Naypyitaw,Normal,Male,Food and beverages,90.867,2019-03-08,16:53,Ewallet,4.327,5.7,5,Fri,08
458-41-1477,Naypyitaw,Normal,Female,Health and beauty,291.438,2019-03-08,17:11,Credit card,13.878,9.5,5,Fri,08
632-90-0281,Naypyitaw,Normal,Female,Fashion accessories,394.275,2019-03-08,20:01,Credit card,18.775,9.3,5,Fri,08
549-96-4200,Naypyitaw,Member,Male,Food and beverages,71.568,2019-03-08,20:15,Ewallet,3.408,7.0,5,Fri,08
594-34-4444,Yangon,Normal,Male,Electronic accessories,102.018,2019-03-08,20:38,Ewallet,4.858,7.2,5,Fri,08
360-39-5055,Naypyitaw,Member,Male,Sports and travel,256.7775,2019-03-09,10:17,Cash,12.2275,6.6,6,Sat,09
299-29-0180,Mandalay,Member,Female,Home and lifestyle,383.523,2019-03-09,10:54,Cash,18.263,9.3,6,Sat,09
277-35-5865,Naypyitaw,Member,Female,Food and beverages,935.2665,2019-03-09,11:23,Cash,44.5365,6.7,6,Sat,09
816-57-2053,Yangon,Normal,Male,Sports and travel,127.827,2019-03-09,12:37,Ewallet,6.087,8.7,6,Sat,09
308-47-4913,Yangon,Member,Female,Sports and travel,548.73,2019-03-09,12:45,Credit card,26.13,6.2,6,Sat,09
652-43-6591,Yangon,Normal,Female,Fashion accessories,817.236,2019-03-09,13:18,Credit card,38.916,6.2,6,Sat,09
127-47-6963,Yangon,Normal,Male,Health and beauty,217.182,2019-03-09,13:53,Credit card,10.342,9.8,6,Sat,09
616-87-0016,Mandalay,Normal,Male,Fashion accessories,702.219,2019-03-09,14:36,Credit card,33.439,9.6,6,Sat,09
268-27-6179,Mandalay,Member,Female,Fashion accessories,474.348,2019-03-09,14:57,Ewallet,22.588,7.3,6,Sat,09
489-64-4354,Naypyitaw,Normal,Male,Fashion accessories,17.094,2019-03-09,15:36,Cash,0.814,5.0,6,Sat,09
529-56-3974,Mandalay,Member,Male,Electronic accessories,107.142,2019-03-09,17:03,Cash,5.102,6.8,6,Sat,09
219-22-9386,Mandalay,Member,Male,Sports and travel,944.622,2019-03-09,17:26,Credit card,44.982,4.2,6,Sat,09
132-32-9879,Mandalay,Member,Female,Electronic accessories,394.632,2019-03-09,18:00,Cash,18.792,9.5,6,Sat,09
841-35-6630,Naypyitaw,Normal,Female,Electronic accessories,478.233,2019-03-09,18:21,Cash,22.773,8.7,6,Sat,09
157-13-5295,Yangon,Member,Male,Health and beauty,545.37,2019-03-09,18:24,Ewallet,25.97,6.5,6,Sat,09
815-11-1168,Yangon,Member,Male,Food and beverages,523.845,2019-03-09,19:09,Cash,24.945,5.4,6,Sat,09
189-17-4241,Yangon,Normal,Female,Fashion accessories,184.107,2019-03-10,12:17,Credit card,8.767,7.7,0,Sun,10
607-65-2441,Naypyitaw,Member,Male,Health and beauty,860.475,2019-03-10,12:39,Credit card,40.975,6.0,0,Sun,10
596-42-3999,Mandalay,Normal,Male,Food and beverages,133.917,2019-03-10,14:04,Credit card,6.377,6.6,0,Sun,10
246-55-6923,Naypyitaw,Member,Female,Home and lifestyle,338.2155,2019-03-10,15:06,Credit card,16.1055,5.1,0,Sun,10
453-12-7053,Naypyitaw,Normal,Male,Fashion accessories,144.081,2019-03-10,17:38,Credit card,6.861,6.5,0,Sun,10
156-20-0370,Mandalay,Normal,Female,Electronic accessories,26.7225,2019-03-10,18:10,Credit card,1.2725,5.1,0,Sun,10
668-90-8900,Yangon,Normal,Female,Home and lifestyle,688.6215,2019-03-10,18:44,Credit card,32.7915,4.5,0,Sun,10
696-90-2548,Yangon,Normal,Male,Sports and travel,81.396,2019-03-10,18:55,Ewallet,3.876,6.6,0,Sun,10
790-29-1172,Mandalay,Normal,Female,Food and beverages,180.621,2019-03-10,18:59,Credit card,8.601,7.9,0,Sun,10
129-29-8530,Yangon,Member,Male,Sports and travel,328.755,2019-03-10,19:15,Ewallet,15.655,7.0,0,Sun,10
239-48-4278,Yangon,Member,Male,Food and beverages,74.4555,2019-03-10,19:35,Ewallet,3.5455,8.3,0,Sun,10
745-74-0715,Yangon,Normal,Male,Electronic accessories,121.863,2019-03-10,20:46,Ewallet,5.803,8.8,0,Sun,10
656-95-9349,Yangon,Member,Female,Health and beauty,506.6355,2019-03-11,11:03,Credit card,24.1255,4.6,1,Mon,11
448-81-5016,Yangon,Normal,Male,Health and beauty,125.517,2019-03-11,12:01,Credit card,5.977,5.8,1,Mon,11
749-81-8133,Yangon,Normal,Female,Fashion accessories,397.614,2019-03-11,12:04,Cash,18.934,6.8,1,Mon,11
721-86-6247,Yangon,Normal,Female,Home and lifestyle,532.728,2019-03-11,12:55,Ewallet,25.368,7.4,1,Mon,11
892-05-6689,Yangon,Normal,Female,Home and lifestyle,148.68,2019-03-11,13:28,Ewallet,7.08,6.2,1,Mon,11
689-16-9784,Naypyitaw,Normal,Male,Food and beverages,294.651,2019-03-11,13:37,Cash,14.031,6.0,1,Mon,11
319-50-3348,Mandalay,Normal,Female,Home and lifestyle,84.63,2019-03-11,15:30,Ewallet,4.03,4.4,1,Mon,11
891-58-8335,Mandalay,Member,Female,Sports and travel,217.6335,2019-03-11,15:53,Cash,10.3635,6.5,1,Mon,11
584-86-7256,Naypyitaw,Member,Male,Sports and travel,254.016,2019-03-11,16:07,Credit card,12.096,7.3,1,Mon,11
704-20-4138,Naypyitaw,Member,Female,Health and beauty,218.0745,2019-03-11,18:58,Credit card,10.3845,8.1,1,Mon,11
214-30-2776,Mandalay,Member,Female,Electronic accessories,181.0725,2019-03-11,19:44,Credit card,8.6225,9.0,1,Mon,11
427-45-9297,Mandalay,Member,Female,Home and lifestyle,299.3655,2019-03-12,11:01,Ewallet,14.2555,5.4,2,Tue,12
152-08-9985,Mandalay,Member,Male,Health and beauty,608.202,2019-03-12,12:09,Credit card,28.962,8.6,2,Tue,12
253-12-6086,Yangon,Member,Female,Sports and travel,723.24,2019-03-12,12:43,Credit card,34.44,8.7,2,Tue,12
545-46-3100,Mandalay,Member,Female,Electronic accessories,33.3585,2019-03-12,13:52,Credit card,1.5885,8.7,2,Tue,12
565-17-3836,Yangon,Member,Female,Health and beauty,200.214,2019-03-12,14:21,Cash,9.534,9.1,2,Tue,12
719-76-3868,Naypyitaw,Member,Male,Food and beverages,395.892,2019-03-12,16:30,Cash,18.852,8.6,2,Tue,12
573-10-3877,Mandalay,Member,Male,Health and beauty,40.9605,2019-03-12,16:46,Credit card,1.9505,4.7,2,Tue,12
266-20-6657,Naypyitaw,Member,Male,Food and beverages,404.544,2019-03-12,19:39,Ewallet,19.264,5.2,2,Tue,12
276-54-0879,Mandalay,Normal,Male,Sports and travel,410.508,2019-03-12,19:53,Ewallet,19.548,6.4,2,Tue,12
699-01-4164,Naypyitaw,Normal,Male,Health and beauty,174.3,2019-03-12,19:58,Credit card,8.3,8.2,2,Tue,12
651-61-0874,Naypyitaw,Normal,Male,Home and lifestyle,194.124,2019-03-12,20:04,Credit card,9.244,6.2,2,Tue,12
120-06-4233,Naypyitaw,Normal,Male,Electronic accessories,192.843,2019-03-12,20:36,Cash,9.183,9.3,2,Tue,12
585-03-5943,Mandalay,Normal,Male,Health and beauty,190.155,2019-03-13,11:46,Ewallet,9.055,5.9,3,Wed,13
137-74-8729,Naypyitaw,Normal,Female,Fashion accessories,102.396,2019-03-13,12:47,Ewallet,4.876,6.8,3,Wed,13
173-57-2300,Naypyitaw,Member,Male,Sports and travel,153.048,2019-03-13,12:51,Cash,7.288,6.1,3,Wed,13
316-01-3952,Yangon,Normal,Female,Food and beverages,284.9175,2019-03-13,14:16,Ewallet,13.5675,4.6,3,Wed,13
584-66-4073,Naypyitaw,Normal,Male,Fashion accessories,59.325,2019-03-13,15:45,Ewallet,2.825,9.6,3,Wed,13
877-22-3308,Yangon,Member,Male,Health and beauty,166.635,2019-03-13,16:40,Cash,7.935,5.8,3,Wed,13
655-85-5130,Mandalay,Member,Female,Fashion accessories,160.86,2019-03-13,19:22,Cash,7.66,5.7,3,Wed,13
101-17-6199,Yangon,Normal,Male,Food and beverages,336.5565,2019-03-13,19:44,Credit card,16.0265,7.0,3,Wed,13
686-41-0932,Mandalay,Normal,Female,Fashion accessories,72.87,2019-03-13,19:48,Ewallet,3.47,8.2,3,Wed,13
336-78-2147,Naypyitaw,Member,Male,Home and lifestyle,536.844,2019-03-13,19:52,Credit card,25.564,4.6,3,Wed,13
379-17-6588,Naypyitaw,Normal,Male,Fashion accessories,625.905,2019-03-14,11:07,Cash,29.805,5.3,4,Thu,14
210-30-7976,Mandalay,Member,Female,Fashion accessories,93.744,2019-03-14,11:16,Ewallet,4.464,4.1,4,Thu,14
442-48-3607,Yangon,Member,Male,Food and beverages,49.308,2019-03-14,11:21,Credit card,2.348,7.9,4,Thu,14
189-52-0236,Yangon,Normal,Male,Electronic accessories,731.6925,2019-03-14,12:07,Cash,34.8425,7.6,4,Thu,14
174-75-0888,Mandalay,Normal,Male,Electronic accessories,203.931,2019-03-14,12:32,Cash,9.711,7.3,4,Thu,14
457-12-0244,Naypyitaw,Member,Female,Sports and travel,221.886,2019-03-14,13:49,Ewallet,10.566,6.5,4,Thu,14
169-52-4504,Yangon,Normal,Female,Electronic accessories,49.4235,2019-03-14,14:13,Credit card,2.3535,5.8,4,Thu,14
139-32-4183,Yangon,Member,Female,Sports and travel,921.186,2019-03-14,14:19,Ewallet,43.866,7.4,4,Thu,14
628-90-8624,Mandalay,Member,Male,Health and beauty,867.09,2019-03-14,14:41,Cash,41.29,5.0,4,Thu,14
722-13-2115,Naypyitaw,Member,Male,Sports and travel,44.9925,2019-03-14,15:36,Credit card,2.1425,9.3,4,Thu,14
499-27-7781,Mandalay,Normal,Female,Food and beverages,446.964,2019-03-14,16:45,Ewallet,21.284,5.0,4,Thu,14
558-80-4082,Naypyitaw,Normal,Male,Electronic accessories,204.6975,2019-03-14,17:20,Ewallet,9.7475,6.0,4,Thu,14
808-65-0703,Naypyitaw,Normal,Male,Home and lifestyle,148.974,2019-03-14,17:22,Credit card,7.094,6.9,4,Thu,14
730-70-9830,Naypyitaw,Normal,Female,Home and lifestyle,441.693,2019-03-14,17:54,Ewallet,21.033,5.2,4,Thu,14
840-19-2096,Naypyitaw,Member,Male,Electronic accessories,461.5275,2019-03-14,18:10,Ewallet,21.9775,4.4,4,Thu,14
115-99-4379,Mandalay,Member,Female,Fashion accessories,402.2655,2019-03-14,19:02,Credit card,19.1555,8.5,4,Thu,14
122-61-9553,Naypyitaw,Normal,Female,Electronic accessories,484.974,2019-03-14,19:33,Cash,23.094,5.6,4,Thu,14
373-09-4567,Naypyitaw,Normal,Male,Food and beverages,814.38,2019-03-14,20:35,Ewallet,38.78,6.9,4,Thu,14
595-11-5460,Yangon,Normal,Male,Health and beauty,202.818,2019-03-15,10:12,Credit card,9.658,5.1,5,Fri,15
760-54-1821,Mandalay,Normal,Male,Home and lifestyle,128.4255,2019-03-15,10:26,Cash,6.1155,5.8,5,Fri,15
359-94-5395,Mandalay,Normal,Male,Health and beauty,97.419,2019-03-15,10:50,Credit card,4.639,9.8,5,Fri,15
542-41-0513,Mandalay,Member,Female,Electronic accessories,241.458,2019-03-15,11:57,Cash,11.498,6.6,5,Fri,15
273-16-6619,Mandalay,Normal,Male,Home and lifestyle,69.72,2019-03-15,12:20,Credit card,3.32,4.4,5,Fri,15
585-11-6748,Mandalay,Member,Male,Sports and travel,304.92,2019-03-15,13:05,Cash,14.52,5.3,5,Fri,15
154-87-7367,Naypyitaw,Normal,Male,Home and lifestyle,548.184,2019-03-15,14:04,Ewallet,26.104,6.3,5,Fri,15
565-91-4567,Mandalay,Normal,Male,Health and beauty,90.3,2019-03-15,14:38,Ewallet,4.3,6.2,5,Fri,15
361-59-0574,Mandalay,Member,Male,Sports and travel,760.452,2019-03-15,14:48,Credit card,36.212,6.5,5,Fri,15
848-62-7243,Yangon,Normal,Male,Health and beauty,235.2105,2019-03-15,15:36,Cash,11.2005,7.4,5,Fri,15
605-83-1050,Mandalay,Normal,Male,Fashion accessories,57.078,2019-03-15,16:26,Ewallet,2.718,4.3,5,Fri,15
510-09-5628,Yangon,Member,Female,Fashion accessories,206.43,2019-03-15,18:20,Credit card,9.83,7.2,5,Fri,15
701-69-8742,Mandalay,Normal,Male,Sports and travel,360.885,2019-03-16,10:11,Ewallet,17.185,6.7,6,Sat,16
290-68-2984,Yangon,Normal,Male,Home and lifestyle,99.75,2019-03-16,11:22,Cash,4.75,5.2,6,Sat,16
727-17-0390,Yangon,Normal,Female,Food and beverages,333.9525,2019-03-16,12:43,Ewallet,15.9025,4.8,6,Sat,16
210-74-9613,Naypyitaw,Normal,Male,Fashion accessories,408.492,2019-03-16,15:33,Ewallet,19.452,6.8,6,Sat,16
578-80-7669,Mandalay,Normal,Male,Sports and travel,78.7185,2019-03-16,16:58,Cash,3.7485,5.6,6,Sat,16
711-31-1234,Mandalay,Normal,Female,Electronic accessories,401.688,2019-03-16,18:51,Cash,19.128,7.9,6,Sat,16
286-43-6208,Naypyitaw,Normal,Female,Food and beverages,829.71,2019-03-16,19:08,Cash,39.51,9.2,6,Sat,16
575-30-8091,Yangon,Normal,Male,Sports and travel,609.0,2019-03-16,19:25,Ewallet,29.0,9.2,6,Sat,16
617-15-4209,Naypyitaw,Member,Male,Health and beauty,32.277,2019-03-16,19:47,Cash,1.537,7.2,6,Sat,16
152-03-4217,Mandalay,Normal,Female,Home and lifestyle,106.596,2019-03-17,11:55,Credit card,5.076,4.3,0,Sun,17
642-30-6693,Mandalay,Normal,Female,Sports and travel,343.413,2019-03-17,13:54,Ewallet,16.353,7.8,0,Sun,17
220-68-6701,Yangon,Normal,Female,Home and lifestyle,325.374,2019-03-17,16:36,Cash,15.494,4.2,0,Sun,17
320-32-8842,Naypyitaw,Member,Female,Food and beverages,23.751,2019-03-17,18:58,Cash,1.131,6.4,0,Sun,17
662-47-5456,Naypyitaw,Member,Male,Fashion accessories,369.495,2019-03-17,19:06,Credit card,17.595,8.4,0,Sun,17
880-46-5796,Yangon,Member,Male,Sports and travel,807.66,2019-03-17,19:53,Ewallet,38.46,5.6,0,Sun,17
420-04-7590,Mandalay,Normal,Male,Home and lifestyle,314.055,2019-03-18,11:29,Ewallet,14.955,4.7,1,Mon,18
776-68-1096,Mandalay,Normal,Male,Home and lifestyle,138.978,2019-03-18,13:45,Credit card,6.618,7.9,1,Mon,18
256-58-3609,Naypyitaw,Member,Male,Fashion accessories,96.579,2019-03-18,15:29,Cash,4.599,9.8,1,Mon,18
413-20-6708,Naypyitaw,Member,Female,Fashion accessories,54.0435,2019-03-18,15:52,Ewallet,2.5735,8.5,1,Mon,18
485-30-8700,Yangon,Normal,Female,Sports and travel,174.615,2019-03-18,16:10,Credit card,8.315,4.2,1,Mon,18
439-54-7422,Yangon,Normal,Female,Electronic accessories,214.998,2019-03-18,17:15,Credit card,10.238,4.7,1,Mon,18
